"Plot14"
"Time (sec)","Linear Displacement1 (mm)","Linear Displacement2 (mm)","Linear Displacement3 (mm)"
4.43999999999995,25.000000000001,5157.16988211878,-1744.59916432218
4.44999999999995,25.000000000001,5180.17012130944,-1686.83828174933
4.45999999999995,25.000000000001,5202.40311372388,-1630.57057513934
4.46999999999995,25.000000000001,5223.94620615808,-1575.75787230606
4.47999999999995,25.000000000001,5244.87380850382,-1522.36283842697
4.48999999999995,25.000000000001,5265.25630422517,-1470.34964012531
4.49999999999995,25.000000000001,5285.15930230969,-1419.68441922019
4.50999999999995,25.000000000001,5304.64319472467,-1370.3355967238
4.51999999999995,25.000000000001,5323.76296919611,-1322.27403489543
4.52999999999995,25.000000000001,5342.5682224814,-1275.47308732319
4.53999999999995,25.000000000001,5361.10332188366,-1229.90856534147
4.54999999999995,25.000000000001,5379.40766918807,-1185.55864544671
4.55999999999995,25.000000000001,5397.51602885336,-1142.40373823404
4.56999999999995,25.000000000001,5415.45889096078,-1100.4263346651
4.57999999999995,25.000000000001,5433.26284652975,-1059.6108417205
4.58999999999995,25.000000000001,5450.95095949619,-1019.94341592971
4.59999999999995,25.000000000001,5468.54312454988,-981.411800703056
4.60999999999995,25.000000000001,5486.05640413493,-944.005171231676
4.61999999999995,25.000000000001,5503.50534078752,-907.713989218431
4.62999999999995,25.000000000001,5520.9022431244,-872.529868586555
4.63999999999995,25.000000000001,5538.25744527373,-838.445452532604
4.64999999999995,25.000000000001,5555.57954047677,-805.454301798547
4.65999999999995,25.000000000001,5572.87559023671,-773.550793686928
4.66999999999994,25.000000000001,5590.15131069311,-742.730031175495
4.67999999999994,25.000000000001,5607.41123809749,-712.987761369655
4.68999999999994,25.000000000001,5624.65887527507,-684.320302511617
4.69999999999994,25.000000000001,5641.89682093238,-656.724478761879
4.70999999999994,25.000000000001,5659.1268835659,-630.19756200707
4.71999999999994,25.000000000001,5676.35018160929,-604.737219993339
4.72999999999994,25.000000000001,5693.56723132076,-580.341470139589
4.73999999999994,25.000000000001,5710.77802377023,-557.008638443673
4.74999999999994,25.000000000001,5727.98209215311,-534.737322949688
4.75999999999994,25.000000000001,5745.17857052326,-513.526361300824
4.76999999999994,25.000000000001,5762.3662449281,-493.374801945728
4.77999999999994,25.000000000001,5779.54359778401,-474.281878633966
4.78999999999994,25.000000000001,5796.70884625069,-456.246987864888
4.79999999999994,25.000000000001,5813.85997531895,-439.269668960858
4.80999999999994,25.000000000001,5830.99476618781,-423.349586504463
4.81999999999994,25.000000000001,5848.11082039735,-408.486514932372
4.82999999999994,25.000000000001,5865.20558016045,-394.680325078761
4.83999999999994,25.000000000001,5882.27634531746,-381.930972460048
4.84999999999994,25.000000000001,5899.32028725969,-370.238487128038
4.85999999999994,25.000000000001,5916.33446008084,-359.602964960393
4.86999999999994,25.000000000001,5933.31580918097,-350.024560269184
4.87999999999994,25.000000000001,5950.26117754175,-341.503479603551
4.88999999999994,25.000000000001,5967.16730985915,-334.039976633391
4.89999999999994,25.000000000001,5984.03085466275,-327.63434802619
4.90999999999994,25.000000000001,6000.84836451246,-322.286930244446
4.91999999999994,25.000000000001,6017.61629435223,-317.998097191033
4.92999999999994,25.000000000001,6034.3309980862,-314.768258631506
4.93999999999994,25.000000000001,6050.98872340755,-312.59785933488
4.94999999999994,25.000000000001,6067.5856048751,-311.487378887589
4.95999999999994,25.000000000001,6084.11765521268,-311.437332139344
4.96999999999994,25.000000000001,6100.58075479328,-312.448270240117
4.97999999999994,25.000000000001,6116.97063924523,-314.520782233135
4.98999999999994,25.000000000001,6133.28288508445,-317.655497178291
4.99999999999994,25.000000000001,6149.51289324934,-321.853086786623
5.00999999999994,25.000000000001,6165.65587039195,-327.114268548854
5.01999999999994,25.000000000001,6181.70680775272,-333.439809344607
5.02999999999994,25.000000000001,6197.66045740934,-340.830529525996
5.03999999999994,25.000000000001,6213.51130565118,-349.287307476455
5.04999999999994,25.000000000001,6229.25354319203,-358.811084650593
5.05999999999994,25.000000000001,6244.88103189255,-369.402871105399
5.06999999999994,25.000000000001,6260.38726761258,-381.063751539774
5.07999999999994,25.000000000001,6275.76533875437,-393.79489186732
5.08999999999994,25.000000000001,6291.0078799935,-407.597546354683
5.09999999999994,25.000000000001,6306.10702062294,-422.473065364472
5.10999999999994,25.000000000001,6321.05432685469,-438.422903749323
5.11999999999994,25.000000000001,6335.84073732901,-455.448629952378
5.12999999999994,25.000000000001,6350.45649097572,-473.55193587808
5.13999999999993,25.000000000001,6364.89104625498,-492.734647604786
5.14999999999993,25.000000000001,6379.13299067446,-512.998737017541
5.15999999999993,25.000000000001,6393.1699393346,-534.346334445177
5.16999999999993,25.000000000001,6406.98842109453,-556.779742389509
5.17999999999993,25.000000000001,6420.57375078164,-580.301450433702
5.18999999999993,25.000000000001,6433.90988569121,-604.914151409818
5.19999999999993,25.000000000001,6446.97926444608,-630.620758889572
5.20999999999993,25.000000000001,6459.76262646653,-657.424426032149
5.21999999999993,25.000000000001,6472.2388081223,-685.328565783029
5.22999999999993,25.000000000001,6484.38451669873,-714.336872318816
5.23999999999993,25.000000000001,6496.17407618732,-744.45334355198
5.24999999999993,25.000000000001,6507.57914517467,-775.682304320741
5.25999999999993,25.000000000001,6518.56840430399,-808.028429658088
5.26999999999993,25.000000000001,6529.10721260243,-841.496767198546
5.27999999999993,25.000000000001,6539.15723360895,-876.09275732555
5.28999999999993,25.000000000001,6548.67603362844,-911.822249017279
5.29999999999993,25.000000000001,6557.61665873246,-948.691508533593
5.30999999999993,25.000000000001,6565.92720103771,-986.707216967646
5.31999999999993,25.000000000001,6573.55037225193,-1025.87645132837
5.32999999999993,25.000000000001,6580.42311116359,-1066.20664211686
5.33999999999993,25.000000000001,6586.47626398494,-1107.70549843972
5.34999999999993,25.000000000001,6591.63439113685,-1150.38088966004
5.35999999999993,25.000000000001,6595.81577121867,-1194.24067077721
5.36999999999993,25.000000000001,6598.93269066749,-1239.29243771236
5.37999999999993,25.000000000001,6600.8921224989,-1285.54319933576
5.38999999999993,25.000000000001,6601.59690395785,-1332.99895662465
5.39999999999993,25.000000000001,6600.94751258682,-1381.66418711902
5.40999999999993,25.000000000001,6598.84450369629,-1431.54124590299
5.41999999999993,25.000000000001,6595.19160231877,-1482.62971322364
5.42999999999993,25.000000000001,6589.89933478177,-1534.92574005734
5.43999999999993,25.000000000001,6582.88895746953,-1588.4214649387
5.44999999999993,25.000000000001,6574.09631132612,-1643.10458731156
5.45999999999993,25.000000000001,6563.47514926021,-1698.95817991568
5.46999999999993,25.000000000001,6550.99948611743,-1755.96079915133
5.47999999999993,25.000000000001,6536.6646293277,-1814.08691021112
5.48999999999993,25.000000000001,6520.48674676552,-1873.30759287073
5.49999999999993,25.000000000001,6502.50106470905,-1933.5914483904
5.50999999999993,25.000000000001,6482.75899542032,-1994.90560109234
5.51999999999993,25.000000000001,6461.32461657146,-2057.21668588001
5.52999999999993,25.000000000001,6438.27094416329,-2120.49173226995
5.53999999999993,25.000000000001,6413.67637362873,-2184.69888723933
5.54999999999993,25.000000000001,6387.62154854937,-2249.80795279875
5.55999999999993,25.000000000001,6360.18679263891,-2315.7907417847
5.56999999999993,25.000000000001,6331.4501363936,-2382.62127335139
5.57999999999993,25.000000000001,6301.48589754192,-2450.27583814754
5.58999999999993,25.000000000001,6270.36373425148,-2518.73296439287
5.59999999999993,25.000000000001,6238.14807528538,-2587.97331280148
5.60999999999992,25.000000000001,6204.89783332561,-2657.97952293671
5.61999999999992,25.000000000001,6170.66631883622,-2728.73602779901
5.62999999999992,25.000000000001,6135.50128668472,-2800.22884809184
5.63999999999992,25.000000000001,6099.44506234292,-2872.44537341438
5.64999999999992,25.000000000001,6062.53470794806,-2945.37413406629
5.65999999999992,25.000000000001,6024.8021991916,-3019.00456460026
5.66999999999992,25.000000000001,5986.27459196724,-3093.32675860225
5.67999999999992,25.000000000001,5946.97416409285,-3168.33121251355
5.68999999999992,25.000000000001,5906.91852109985,-3244.00855538825
5.69999999999992,25.000000000001,5866.12065789531,-3320.34926030096
5.70999999999992,25.000000000001,5824.58896909375,-3397.3433321643
5.71999999999992,25.000000000001,5782.32720120298,-3474.97996542051
5.72999999999992,25.000000000001,5739.33433910493,-3553.2471635791
5.73999999999992,25.000000000001,5695.60441792051,-3632.13131061039
5.74999999999992,25.000000000001,5651.12624922071,-3711.61668168124
5.75999999999992,25.000000000001,5605.88304768621,-3791.68487746714
5.76999999999992,25.000000000001,5559.85194074069,-3872.31416206592
5.77999999999992,25.000000000001,5513.00333923286,-3953.47867918631
5.78999999999992,25.000000000001,5465.30014203514,-4035.14751450155
5.79999999999992,25.000000000001,5416.6967414427,-4117.28356365988
5.80999999999992,25.000000000001,5367.13778997372,-4199.84215530139
5.81999999999992,25.000000000001,5316.55668344301,-4282.76936680634
5.82999999999992,25.000000000001,5264.8737120839,-4365.99995839523
5.83999999999992,25.000000000001,5211.9938352863,-4449.45484155719
5.84999999999992,25.000000000001,5157.8040521066,-4533.0379941775
5.85999999999992,25.000000000001,5102.17038928449,-4616.63275683513
5.86999999999992,25.000000000001,5044.93462276372,-4700.09749949137
5.87999999999992,25.000000000001,4985.91104075843,-4783.2607936125
5.88999999999992,25.000000000001,4924.88388579154,-4865.91650721215
5.89999999999992,25.000000000001,4861.60663785755,-4947.81974650727
5.90999999999992,25.000000000001,4795.80501588434,-5028.6853529318
5.91999999999992,25.000000000001,4727.18629470437,-5108.19164641001
5.92999999999992,25.000000000001,4655.457695027,-5185.99283738766
5.93999999999992,25.000000000001,4580.35517447885,-5261.74297915843
5.94999999999992,25.000000000001,4501.67996884169,-5335.1311832086
5.95999999999992,25.000000000001,4419.33435157755,-5405.92187130231
5.96999999999992,25.000000000001,4333.34401278177,-5473.98802278641
5.97999999999992,25.000000000001,4243.85708858528,-5539.32503358887
5.98999999999992,25.000000000001,4151.11956955589,-5602.04035957647
5.99999999999992,25.000000000001,4055.43697607874,-5662.32476845582
6.00999999999992,25.000000000001,3957.13555031173,-5720.41699255187
6.01999999999992,25.000000000001,3856.53222990879,-5776.57215836945
6.02999999999992,25.000000000001,3753.91627091342,-5831.03906066695
6.03999999999992,25.000000000001,3649.54089556202,-5884.04660197567
6.04999999999992,25.000000000001,3543.62173382161,-5935.79733657355
6.05999999999992,25.000000000001,3436.33907285376,-5986.46560969914
6.06999999999992,25.000000000001,3327.84181280875,-6036.19824669254
6.07999999999991,25.000000000001,3218.2518808357,-6085.11641058264
6.08999999999991,25.000000000001,3107.66846445967,-6133.31780110202
6.09999999999991,25.000000000001,2996.17179339977,-6180.87874515452
6.10999999999991,25.000000000001,2883.82639959646,-6227.85595723567
6.11999999999991,25.000000000001,2770.68388203688,-6274.28787405072
6.12999999999991,25.000000000001,2656.78524245267,-6320.19552936659
6.13999999999991,25.000000000001,2542.16286875096,-6365.5829598091
6.14999999999991,25.000000000001,2426.84224077277,-6410.43713599433
6.15999999999991,25.000000000001,2310.84342610541,-6454.72740527024
6.16999999999991,25.000000000001,2194.18242634358,-6498.40441834689
6.17999999999991,25.000000000001,2076.87242995471,-6541.39849517088
6.18999999999991,25.000000000001,1958.92502585941,-6583.61736932187
6.19999999999991,25.000000000001,1840.35143426692,-6624.94324267641
6.20999999999991,25.000000000001,1721.16382010128,-6665.22908721576
6.21999999999991,25.000000000001,1601.37676403532,-6704.29418209084
6.22999999999991,25.000000000001,1481.00898312272,-6741.91898438703
6.23999999999991,25.000000000001,1360.08540230063,-6777.8396873362
6.24999999999991,25.000000000001,1238.63967183022,-6811.74328925976
6.25999999999991,25.000000000001,1116.71717111701,-6843.26479871729
6.26999999999991,25.000000000001,994.378385943087,-6871.98938790662
6.27999999999991,25.000000000001,871.702229245903,-6897.46368269842
6.28999999999991,25.000000000001,748.788368590729,-6919.22113797732
6.29999999999991,25.000000000001,625.757066992657,-6936.82487569245
6.30999999999991,25.000000000001,502.744886745332,-6949.92547617849
6.31999999999991,25.000000000001,379.895521609267,-6958.32127996136
6.32999999999991,25.000000000001,257.347171372246,-6962.00049966976
6.33999999999991,25.000000000001,135.220091461415,-6961.146840788
6.34999999999991,25.000000000001,13.6083013184527,-6956.1056602353
6.35999999999991,25.000000000001,-107.4226446224,-6947.32543415854
6.36999999999991,25.000000000001,-227.832735775217,-6935.29623050584
6.37999999999991,25.000000000001,-347.601874712459,-6920.50100600371
6.38999999999991,25.000000000001,-466.723814586412,-6903.38504361991
6.39999999999991,25.000000000001,-585.200973551837,-6884.34128500326
6.40999999999991,25.000000000001,-703.040537554039,-6863.70652772156
6.41999999999991,25.000000000001,-820.25175218179,-6841.76376220942
6.42999999999991,25.000000000001,-936.844121809456,-6818.74730147876
6.43999999999991,25.000000000001,-1052.8262266542,-6794.84870060429
6.44999999999991,25.000000000001,-1168.20492500563,-6770.22241918936
6.45999999999991,25.000000000001,-1282.98477246581,-6744.99076045595
6.46999999999991,25.000000000001,-1397.16754236313,-6719.2479339697
6.47999999999991,25.000000000001,-1510.75176815741,-6693.06324035296
6.48999999999991,25.000000000001,-1623.73225177763,-6666.48343700882
6.49999999999991,25.000000000001,-1736.09949504917,-6639.53435803722
6.50999999999991,25.000000000001,-1847.83901771132,-6612.22185354904
6.51999999999991,25.000000000001,-1958.93052738011,-6584.53209704416
6.52999999999991,25.000000000001,-2069.34690613166,-6556.43129191552
6.53999999999991,25.000000000001,-2179.05297770297,-6527.86479503625
6.5499999999999,25.000000000001,-2288.00402050821,-6498.75567206823
6.5599999999999,25.000000000001,-2396.1440004217,-6469.00271391271
6.5699999999999,25.000000000001,-2503.40352336916,-6438.47799407054
6.5799999999999,25.000000000001,-2609.69756069823,-6407.02415104398
6.5899999999999,25.000000000001,-2714.92310645102,-6374.45177681682
6.5999999999999,25.000000000001,-2818.95711245251,-6340.5376256762
6.6099999999999,25.000000000001,-2921.65534378788,-6305.02486028752
6.6199999999999,25.000000000001,-3022.85320529659,-6267.62719664589
6.6299999999999,25.000000000001,-3122.37001593629,-6228.03939152305
6.6399999999999,25.000000000001,-3220.01836740708,-6185.95650586777
6.6499999999999,25.000000000001,-3315.61957462109,-6141.10290374504
6.6599999999999,25.000000000001,-3409.02428772595,-6093.2682953691
6.6699999999999,25.000000000001,-3500.13428319992,-6042.34299359202
6.6799999999999,25.000000000001,-3588.91892408955,-5988.34102736493
6.6899999999999,25.000000000001,-3675.42022211547,-5931.40181055349
6.6999999999999,25.000000000001,-3759.74462171,-5871.76918841023
6.7099999999999,25.000000000001,-3842.04503672724,-5809.75580955723
6.7199999999999,25.000000000001,-3922.49961467872,-5745.70472759979
6.7299999999999,25.000000000001,-4001.29291983655,-5679.95761898852
6.7399999999999,25.000000000001,-4078.6023982766,-5612.83356049394
6.7499999999999,25.000000000001,-4154.5903640767,-5544.61783170637
6.7599999999999,25.000000000001,-4229.40034583888,-5475.55812495933
6.7699999999999,25.000000000001,-4303.1563114394,-5405.86532399745
6.7799999999999,25.000000000001,-4375.96352310301,-5335.71663794616
6.7899999999999,25.000000000001,-4447.91015773109,-5265.25964761856
6.7999999999999,25.000000000001,-4519.06916484652,-5194.61644202383
6.8099999999999,25.000000000001,-4589.5000728801,-5123.8874351393
6.8199999999999,25.000000000001,-4659.25060388044,-5053.15469820727
6.8299999999999,25.000000000001,-4728.35804188488,-4982.48477410733
6.8399999999999,25.000000000001,-4796.85034460678,-4911.93100332234
6.8499999999999,25.000000000001,-4864.74700859441,-4841.53541608828
6.8599999999999,25.000000000001,-4932.05970513771,-4771.33025063518
6.8699999999999,25.000000000001,-4998.79270424257,-4701.33915345781
6.8799999999999,25.000000000001,-5064.94310049876,-4631.57810968552
6.8899999999999,25.000000000001,-5130.50084973326,-4562.05614357054
6.8999999999999,25.000000000001,-5195.44861946866,-4492.77582064439
6.9099999999999,25.000000000001,-5259.76145070463,-4423.73357628584
6.9199999999999,25.000000000001,-5323.40622341045,-4354.91989083617
6.9299999999999,25.000000000001,-5386.34091386334,-4286.31932741789
6.9399999999999,25.000000000001,-5448.51363014896,-4217.91044857061
6.9499999999999,25.000000000001,-5509.86141380591,-4149.66563007079
6.9599999999999,25.000000000001,-5570.30880443998,-4081.5507984233
6.9699999999999,25.000000000001,-5629.76618445975,-4013.52513328161
6.9799999999999,25.000000000001,-5688.12796087889,-3945.54080161315
6.9899999999999,25.000000000001,-5745.27071049316,-3877.54282967702
6.9999999999999,25.000000000001,-5801.05152865767,-3809.46927636083
7.00999999999989,25.000000000001,-5855.30698805144,-3741.25194451517
7.01999999999989,25.000000000001,-5907.85333861418,-3672.81794853184
7.02999999999989,25.000000000001,-5958.48882462664,-3604.09251444026
7.03999999999989,25.000000000001,-6006.99916411571,-3535.00336443858
7.04999999999989,25.000000000001,-6053.1671384273,-3465.48684062273
7.05999999999989,25.000000000001,-6096.78662292591,-3395.4954688021
7.06999999999989,25.000000000001,-6137.68009521737,-3325.00596798691
7.07999999999989,25.000000000001,-6175.71690897761,-3254.02600468648
7.08999999999989,25.000000000001,-6210.82822212393,-3182.5977228869
7.09999999999989,25.000000000001,-6243.01449838344,-3110.79665667183
7.10999999999989,25.000000000001,-6272.34343957551,-3038.72598964853
7.11999999999989,25.000000000001,-6298.93924184835,-2966.50760764552
7.12999999999989,25.000000000001,-6322.96655616776,-2894.27218587392
7.13999999999989,25.000000000001,-6344.61328913643,-2822.15035367412
7.14999999999989,25.000000000001,-6364.07548698922,-2750.26612519271
7.15999999999989,25.000000000001,-6381.54594002612,-2678.73285537284
7.16999999999989,25.000000000001,-6397.2067304202,-2607.65135986219
7.17999999999989,25.000000000001,-6411.22511541771,-2537.10959039775
7.18999999999989,25.000000000001,-6423.75185430276,-2467.18327400768
7.19999999999989,25.000000000001,-6434.92113194136,-2397.93705384336
7.20999999999989,25.000000000001,-6444.85141544815,-2329.42582089395
7.21999999999989,25.000000000001,-6453.64678100016,-2261.69605020386
7.22999999999989,25.000000000001,-6461.39841491675,-2194.78704311767
7.23999999999989,25.000000000001,-6468.1861148018,-2128.73203299233
7.24999999999989,25.000000000001,-6474.079697343,-2063.55914400264
7.25999999999989,25.000000000001,-6479.14026985236,-1999.29220963639
7.26999999999989,25.000000000001,-6483.42135242252,-1935.95146525733
7.27999999999989,25.000000000001,-6486.96985387433,-1873.5541315799
7.28999999999989,25.000000000001,-6489.82691283372,-1812.11490568025
7.29999999999989,25.000000000001,-6492.02861851804,-1751.64637459989
7.30999999999989,25.000000000001,-6493.60662671674,-1692.15936479458
7.31999999999989,25.000000000001,-6494.58868549099,-1633.66323853525
7.32999999999989,25.000000000001,-6494.99908361719,-1576.16614643583
7.33999999999989,25.000000000001,-6494.85903361078,-1519.67524394947
7.34999999999989,25.000000000001,-6494.18699905351,-1464.19687797891
7.35999999999989,25.000000000001,-6492.99897488357,-1409.73674888366
7.36999999999989,25.000000000001,-6491.30872765452,-1356.30005203553
7.37999999999989,25.000000000001,-6489.12800184943,-1303.89160245929
7.38999999999989,25.000000000001,-6486.46669721988,-1252.51594540628
7.39999999999989,25.000000000001,-6483.33302135928,-1202.17745525505
7.40999999999989,25.000000000001,-6479.73362101933,-1152.88042473491
7.41999999999989,25.000000000001,-6475.67369508677,-1104.62914613723
7.42999999999989,25.000000000001,-6471.15709170472,-1057.42798594719
7.43999999999989,25.000000000001,-6466.18639159707,-1011.28145409631
7.44999999999989,25.000000000001,-6460.76297938328,-966.194268889082
7.45999999999989,25.000000000001,-6454.88710439346,-922.171418498054
7.46999999999989,25.000000000001,-6448.55793232617,-879.218219814124
7.47999999999988,25.000000000001,-6441.77358893697,-837.340375324701
7.48999999999988,25.000000000001,-6434.53119685892,-796.544028598182
7.49999999999988,25.000000000001,-6426.8269066019,-756.835818855564
7.50999999999988,25.000000000001,-6418.65592276659,-718.222935009257
7.51999999999988,25.000000000001,-6410.01252654128,-680.713169440607
7.52999999999988,25.000000000001,-6400.89009561767,-644.314971659489
7.53999999999988,25.000000000001,-6391.28112277642,-609.037501841986
7.54999999999988,25.000000000001,-6381.17723454452,-574.8906840615
7.55999999999988,25.000000000001,-6370.56921152326,-541.885258813382
7.56999999999988,25.000000000001,-6359.44701221804,-510.032834171484
7.57999999999988,25.000000000001,-6347.79980247103,-479.3459346037
7.58999999999988,25.000000000001,-6335.61599289141,-449.83804610602
7.59999999999988,25.000000000001,-6322.88328698282,-421.523655890344
7.60999999999988,25.000000000001,-6309.58874296129,-394.418284383986
7.61999999999988,25.000000000001,-6295.71885250403,-368.538506779925
7.62999999999988,25.000000000001,-6281.25963982847,-343.901960839585
7.63999999999988,25.000000000001,-6266.19678451084,-320.527337130962
7.64999999999988,25.000000000001,-6250.51577124683,-298.434347439219
7.65999999999988,25.000000000001,-6234.20206925161,-277.643666788356
7.66999999999988,25.000000000001,-6217.24134311381,-258.176844454495
7.67999999999988,25.000000000001,-6199.61969558411,-240.056179641383
7.68999999999988,25.000000000001,-6181.32394095184,-223.304558238712
7.69999999999988,25.000000000001,-6162.34190534735,-207.945248392499
7.70999999999988,25.000000000001,-6142.66274758362,-194.001654544865
7.71999999999988,25.000000000001,-6122.27729119085,-181.497032141881
7.72999999999988,25.000000000001,-6101.17835537978,-170.454168259933
7.73999999999988,25.000000000001,-6079.36107016101,-160.89503674437
7.74999999999988,25.000000000001,-6056.82315917335,-152.840439751829
7.75999999999988,25.000000000001,-6033.56517334483,-146.30965041206
7.76999999999988,25.000000000001,-6009.59065963937,-141.320073216615
7.77999999999988,25.000000000001,-5984.90625195633,-137.886939294196
7.78999999999988,25.000000000001,-5959.52167562123,-136.02305268696
7.79999999999988,25.000000000001,-5933.44966243602,-135.738601065072
7.80999999999988,25.000000000001,-5906.7057793225,-137.041040235532
7.81999999999988,25.000000000001,-5879.30817945084,-139.93505678003
7.82999999999988,25.000000000001,-5851.27728967434,-144.422607815252
7.83999999999988,25.000000000001,-5822.63545153069,-150.50303186363
7.84999999999988,25.000000000001,-5793.40653471411,-158.173220720555
7.85999999999988,25.000000000001,-5763.61554176005,-167.427839388267
7.86999999999988,25.000000000001,-5733.28822096137,-178.259579768812
7.87999999999988,25.000000000001,-5702.45070167605,-190.659433798635
7.88999999999988,25.000000000001,-5671.12916269028,-204.616972825717
7.89999999999988,25.000000000001,-5639.34954064406,-220.120621941221
7.90999999999988,25.000000000001,-5607.13728209844,-237.157920324307
7.91999999999988,25.000000000001,-5574.51713988684,-255.715761121199
7.92999999999988,25.000000000001,-5541.51301208757,-275.780606708948
7.93999999999988,25.000000000001,-5508.14782030869,-297.338677227107
7.94999999999987,25.000000000001,-5474.44342294482,-320.376111911415
7.95999999999987,25.000000000001,-5440.42055855114,-344.879104012078
7.96999999999987,25.000000000001,-5406.09881437176,-370.834010949252
7.97999999999987,25.000000000001,-5371.49661524159,-398.227441900625
7.98999999999987,25.000000000001,-5336.63122845241,-427.046325292972
7.99999999999987,25.000000000001,-5301.51878065177,-457.277958744652
8.00999999999987,25.000000000001,-5266.17428336367,-488.91004393706
8.01999999999987,25.000000000001,-5230.61166423839,-521.930708728828
8.02999999999987,25.000000000001,-5194.84380162582,-556.328518605934
8.03999999999987,25.000000000001,-5158.88256050492,-592.092479312966
8.04999999999987,25.000000000001,-5122.738828184,-629.2120322563
8.05999999999987,25.000000000001,-5086.42254851018,-667.677044022874
8.06999999999987,25.000000000001,-5049.94275359435,-707.477791126865
8.07999999999987,25.000000000001,-5013.30759227465,-748.604940885637
8.08999999999987,25.000000000001,-4976.52435471244,-791.049529133886
8.09999999999987,25.000000000001,-4939.59949264987,-834.802935326552
8.10999999999987,25.000000000001,-4902.5386349513,-879.856855435859
8.11999999999987,25.000000000001,-4865.34659812194,-926.203272901031
8.12999999999987,25.000000000001,-4828.02739155679,-973.83442777853
8.13999999999987,25.000000000001,-4790.58421730155,-1022.74278415692
8.14999999999987,25.000000000001,-4753.01946411196,-1072.9209958128
8.15999999999987,25.000000000001,-4715.33469560375,-1124.36186998842
8.16999999999987,25.000000000001,-4677.53063229173,-1177.05832908694
8.17999999999987,25.000000000001,-4639.60712730744,-1231.00337001442
8.18999999999987,25.000000000001,-4601.5631355631,-1286.19002083159
8.19999999999987,25.000000000001,-4563.39667610909,-1342.6112942975
8.20999999999987,25.000000000001,-4525.10478741915,-1400.26013779833
8.21999999999987,25.000000000001,-4486.6834753233,-1459.12937906674
8.22999999999987,25.000000000001,-4448.1276532882,-1519.21166700733
8.23999999999987,25.000000000001,-4409.43107472783,-1580.49940683747
8.24999999999987,25.000000000001,-4370.58625702048,-1642.98468862564
8.25999999999987,25.000000000001,-4331.58439690842,-1706.65920816615
8.26999999999987,25.000000000001,-4292.41527696113,-1771.51417897093
8.27999999999987,25.000000000001,-4253.06716279337,-1837.54023397585
8.28999999999987,25.000000000001,-4213.52669075401,-1904.7273153411
8.29999999999987,25.000000000001,-4173.77874587509,-1973.0645508975
8.30999999999987,25.000000000001,-4133.80632970114,-2042.54011296778
8.31999999999987,25.000000000001,-4093.59041830755,-2113.14106128612
8.32999999999987,25.000000000001,-4053.10980994998,-2184.85316247445
8.33999999999987,25.000000000001,-4012.34096280465,-2257.66068558859
8.34999999999987,25.000000000001,-3971.25782283692,-2331.54616857148
8.35999999999987,25.000000000001,-3929.83164226462,-2406.49015098923
8.36999999999987,25.000000000001,-3888.0307892388,-2482.47086789479
8.37999999999987,25.000000000001,-3845.82054962291,-2559.46389753255
8.38999999999987,25.000000000001,-3803.16292221495,-2637.44175568977
8.39999999999987,25.000000000001,-3760.01640918808,-2716.37342670908
8.40999999999987,25.000000000001,-3716.33580434754,-2796.22382034773
8.41999999999986,25.000000000001,-3672.07198280057,-2876.95314074636
8.42999999999986,25.000000000001,-3627.17169726748,-2958.5161516012
8.43999999999986,25.000000000001,-3581.5773886057,-3040.86131843938
8.44999999999986,25.000000000001,-3535.22702174811,-3123.92980571669
8.45999999999986,25.000000000001,-3488.05396373938,-3207.6543033153
8.46999999999986,25.000000000001,-3439.98692891151,-3291.95765452757
8.47999999999986,25.000000000001,-3390.95002885427,-3376.75125744371
8.48999999999986,25.000000000001,-3340.86298363779,-3461.93321618808
8.49999999999986,25.000000000001,-3289.64157865086,-3547.38623185686
8.50999999999986,25.000000000001,-3237.1984906603,-3632.97525569641
8.51999999999986,25.000000000001,-3183.44466129608,-3718.54498843626
8.52999999999986,25.000000000001,-3128.29146622402,-3803.9174242622
8.53999999999986,25.000000000001,-3071.65400724865,-3888.88983495453
8.54999999999986,25.000000000001,-3013.45592119184,-3973.23390467707
8.55999999999986,25.000000000001,-2953.63609939593,-4056.69718817778
8.56999999999986,25.000000000001,-2892.15754038803,-4139.00865233038
8.57999999999986,25.000000000001,-2829.01805111593,-4219.89061520452
8.58999999999986,25.000000000001,-2764.26149222051,-4299.07950082297
8.59999999999986,25.000000000001,-2697.98671565486,-4376.35674051075
8.60999999999986,25.000000000001,-2630.34974618563,-4451.58806593718
8.61999999999986,25.000000000001,-2561.5543376397,-4524.76435784114
8.62999999999986,25.000000000001,-2491.82833091401,-4596.03215299087
8.63999999999986,25.000000000001,-2421.38856932287,-4665.70084980057
8.64999999999986,25.000000000001,-2350.40307539465,-4734.21960912719
8.65999999999986,25.000000000001,-2278.96164617942,-4802.12800211951
8.66999999999986,25.000000000001,-2207.06287068362,-4869.99398886888
8.67999999999986,25.000000000001,-2134.61897762487,-4938.35519769409
8.68999999999986,25.000000000001,-2061.47414037149,-5007.67483296493
8.69999999999986,25.000000000001,-1987.42946097281,-5078.31628674257
8.70999999999986,25.000000000001,-1912.26853298444,-5150.53479641343
8.71999999999986,25.000000000001,-1835.77957892469,-5224.48172231669
8.72999999999986,25.000000000001,-1757.7722736152,-5300.216612801
8.73999999999986,25.000000000001,-1678.08888990881,-5377.72301698863
8.74999999999986,25.000000000001,-1596.61028940364,-5456.92512842561
8.75999999999986,25.000000000001,-1513.25769248421,-5537.70336586737
